geo_param_run,geo_param_vehicle_length,geo_param_vehicle_width,geo_param_vehicle_height,geo_param_front_overhang,geo_param_front_planview,geo_param_hood_angle,geo_param_approach_angle,geo_param_windscreen_angle,geo_param_greenhouse_tapering,geo_param_backlight_angle,geo_param_decklid_height,geo_param_rearend_tapering,geo_param_rear_overhang,geo_param_rear_diffusor_angle,geo_param_vehicle_ride_height,geo_param_vehicle_pitch,run_id,force_run,force_cd,force_cl,force_clf,force_clr,force_cs,force_constref_run,force_constref_cd,force_constref_cl,force_constref_clf,force_constref_clr,force_constref_cs,source_dataset,dataset_version,ingested_at,source_file_count,source_files_json,cd,cl,cs
233,222.013,-31.2797,-94.1614,-17.7728,-65.4013,-4.07299,-29.9328,-56.6405,-1.47631,-61.5434,34.8491,67.4943,10.5321,-9.98803,38.5823,-0.831672,233,233.0,0.2821019,-0.04998899,-0.1791003,0.1291113,0.02068029,233.0,0.2659818,-0.04713247,-0.1785577,0.1314253,0.01949856,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2821019,-0.04998899,0.02068029
234,22.0126,68.7203,5.8386,-142.773,9.59867,45.927,5.06716,93.3595,98.5237,88.4566,-15.1509,-12.5057,-114.468,40.012,-11.4177,0.168328,234,234.0,0.296024,0.1227042,-0.01264084,0.135345,0.03699854,234.0,0.3100749,0.1285284,-0.01435111,0.1428795,0.0387547,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.296024,0.1227042,0.03699854
235,-77.9874,18.7203,-44.1614,44.7272,-27.9013,20.927,-12.4328,18.3595,48.5237,13.4566,-40.1509,-52.5057,73.0321,15.012,-36.4177,-0.331672,235,235.0,0.2502409,-0.01860317,-0.1237814,0.1051782,0.01238361,235.0,0.2442444,-0.01815738,-0.1179346,0.09977724,0.01208686,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2502409,-0.01860317,0.01238361
236,122.013,-81.2797,55.8386,-80.2728,47.0987,-29.073,22.5672,-131.64,-51.4763,163.457,9.84908,27.4943,-51.9679,-34.988,13.5823,0.668328,236,236.0,0.2845721,0.07157643,-0.01895868,0.09053511,0.03094323,236.0,0.2727696,0.06860783,-0.02196666,0.09057449,0.02965987,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2845721,0.07157643,0.03094323
237,-127.987,93.7203,-69.1614,-111.523,-46.6513,-41.573,-21.1828,130.86,23.5237,125.957,47.3491,7.49434,41.7821,-47.488,-48.9177,0.418328,237,237.0,0.2605923,0.09317066,-0.03761426,0.1307849,0.003193243,237.0,0.2656361,0.09497396,-0.03220897,0.1271829,0.003255047,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2605923,0.09317066,0.003193243
238,72.0126,-6.27967,30.8386,13.4772,28.3487,8.42701,13.8172,-19.1405,-76.4763,-24.0434,-2.65092,-72.5057,-83.2179,2.51197,1.08235,-0.581672,238,238.0,0.267478,0.0008094261,-0.1061284,0.1069379,0.01502607,238.0,0.2812833,0.0008512029,-0.1145049,0.1153561,0.01580161,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.267478,0.0008094261,0.01502607
239,-27.9874,-56.2797,-19.1614,-49.0228,-9.15133,-16.573,-3.68284,-94.1405,73.5237,-99.0434,-27.6509,47.4943,-145.718,-22.488,-23.9177,0.918328,239,239.0,0.3062453,0.1566069,0.003040242,0.1535667,0.02568961,239.0,0.2727982,0.1395029,0.004091767,0.1354111,0.02288388,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.3062453,0.1566069,0.02568961
240,172.013,43.7203,80.8386,75.9772,65.8487,33.427,-38.6828,55.8595,-26.4763,50.9566,22.3491,-32.5057,-20.7179,27.512,26.0823,-0.0816723,240,240.0,0.2841527,-0.01778462,-0.1229839,0.1051993,0.02765155,240.0,0.3195081,-0.01999745,-0.1455808,0.1255833,0.03109207,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2841527,-0.01778462,0.02765155
241,209.513,-62.5297,-50.4114,5.6647,4.91117,30.302,20.3797,121.485,-7.72631,191.582,-43.2759,-77.5057,-122.28,24.387,10.4573,0.355828,241,241.0,0.2854459,0.074933,-0.03955715,0.1144901,0.02003527,241.0,0.2571644,0.06750876,-0.04336858,0.1108773,0.01805021,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2854459,0.074933,0.02003527
242,9.51259,37.4703,49.5886,-119.335,-70.0888,-19.698,-14.6203,-28.5155,92.2737,41.5816,6.72408,2.49434,2.71956,-25.613,-39.5427,-0.644172,242,242.0,0.2511611,-0.03080752,-0.1519891,0.1211816,0.008224022,242.0,0.2655131,-0.03256795,-0.1610797,0.1285118,0.008693966,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2511611,-0.03080752,0.008224022
243,-90.4874,-12.5297,-0.411403,68.1647,42.4112,-44.698,-32.1203,-103.515,42.2737,-33.4184,-18.2759,-37.5057,-59.7804,49.387,35.4573,0.855828,243,243.0,0.3025721,0.04194001,-0.05248701,0.09442702,0.02616912,243.0,0.2928117,0.04058711,-0.04780336,0.08839047,0.02532496,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.3025721,0.04194001,0.02616912
244,109.513,87.4703,99.5886,-56.8353,-32.5888,5.30201,2.87966,46.4845,-57.7263,116.582,31.7241,42.4943,65.2196,-0.613034,-14.5427,-0.144172,244,244.0,0.2614069,0.02055473,-0.07440783,0.09496256,0.01921154,244.0,0.3118813,0.02452359,-0.09320016,0.1177238,0.02292104,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2614069,0.02055473,0.01921154
245,-140.487,62.4703,-25.4114,-88.0853,23.6612,-7.19799,29.1297,8.98451,17.2737,79.0816,-30.7759,22.4943,-91.0304,-13.113,22.9573,-0.394172,245,245.0,0.3002413,0.1293735,-0.05005957,0.1794331,0.04589861,245.0,0.3176746,0.1368855,-0.04334618,0.1802317,0.04856369,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.3002413,0.1293735,0.04589861
246,59.5126,-37.5297,74.5886,36.9147,-51.3388,42.802,-5.87034,-141.015,-82.7263,-70.9184,19.2241,-57.5057,33.9696,36.887,-27.0427,0.605828,246,246.0,0.2565272,-0.04188402,-0.05938229,0.01749827,0.008268841,246.0,0.2622015,-0.04281049,-0.0610734,0.01826291,0.008451746,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2565272,-0.04188402,0.008268841
247,-40.4874,-87.5297,24.5886,-25.5853,61.1612,17.802,-23.3703,83.9845,67.2737,154.082,-5.77592,62.4943,-28.5304,11.887,47.9573,0.105828,247,247.0,0.2998168,0.0262452,-0.07869763,0.1049428,0.04090822,247.0,0.270526,0.02368115,-0.06960967,0.09329082,0.03691166,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2998168,0.0262452,0.04090822
248,159.513,12.4703,-75.4114,99.4147,-13.8388,-32.198,11.6297,-66.0155,-32.7263,4.08162,44.2241,-17.5057,96.4696,-38.113,-2.04265,-0.894172,248,,,,,,,,,,,,,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",,,
249,234.513,-0.0296652,62.0886,-41.2103,14.2862,-38.448,-10.2453,65.2345,4.77369,-14.6684,12.9741,52.4943,-106.655,-44.363,-33.2927,-0.0191723,249,249.0,0.2735403,0.08328778,-0.08190649,0.1651943,0.0118217,249.0,0.284255,0.0865502,-0.09952117,0.1860714,0.01228477,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2735403,0.08328778,0.0118217
250,34.5126,99.9703,-37.9114,83.7897,-60.7138,11.552,24.7547,-84.7655,-95.2263,135.332,-37.0259,-27.5057,18.3446,5.63697,16.7073,0.980828,250,250.0,0.2937108,0.1328666,0.01681818,0.1160484,0.02302263,250.0,0.3236233,0.1463982,0.01697889,0.1294193,0.02536733,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2937108,0.1328666,0.02302263
251,-65.4874,49.9703,-87.9114,21.2897,51.7862,-13.448,7.25466,140.235,54.7737,60.3316,37.9741,-67.5057,-44.1554,-19.363,-8.29265,0.480828,251,251.0,0.2843339,0.08531898,-0.009564911,0.0948839,0.00399863,251.0,0.2742446,0.08229154,-0.007051711,0.08934325,0.003856743,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2843339,0.08531898,0.00399863
252,134.513,-50.0297,12.0886,-103.71,-23.2138,36.552,-27.7453,-9.76549,-45.2263,-89.6684,-12.0259,12.4943,80.8446,30.637,41.7073,-0.519172,252,252.0,0.2741525,-0.07875132,-0.1383547,0.05960338,0.005626767,252.0,0.2707414,-0.07777147,-0.1394604,0.0616889,0.005556757,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2741525,-0.07875132,0.005626767
253,-115.487,-75.0297,87.0886,-134.96,33.0362,24.052,-1.49534,-47.2655,29.7737,172.832,25.4741,-7.50566,-75.4054,18.137,-20.7927,-0.769172,253,253.0,0.2546412,-0.09029331,-0.156605,0.06631168,0.01826036,253.0,0.2463097,-0.08733901,-0.1488064,0.0614674,0.0176629,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2546412,-0.09029331,0.01826036
254,84.5126,24.9703,-12.9114,-9.9603,-41.9638,-25.948,-36.4953,102.735,-70.2263,22.8316,-24.5259,-87.5057,49.5946,-31.863,29.2073,0.230828,254,254.0,0.2893141,0.02225684,-0.09859708,0.1208539,0.02464246,254.0,0.3003801,0.02310814,-0.1061432,0.1292513,0.025585,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2893141,0.02225684,0.02464246
255,-15.4874,-25.0297,-62.9114,-72.4603,70.5362,49.052,16.0047,27.7345,79.7737,-52.1684,-49.5259,32.4943,-12.9054,43.137,4.20735,-0.269172,255,255.0,0.2778253,0.06478702,-0.0510066,0.1157936,0.0311957,255.0,0.2556761,0.05962198,-0.04632134,0.1059433,0.02870867,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2778253,0.06478702,0.0311957
256,184.513,74.9703,37.0886,52.5397,-4.46383,-0.947988,-18.9953,-122.265,-20.2263,97.8316,0.47408,-47.5057,-137.905,-6.86303,-45.7927,0.730828,256,256.0,0.2720674,0.1314208,-0.01895053,0.1503713,0.002985276,256.0,0.3000265,0.1449262,-0.03183833,0.1767645,0.003292058,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2720674,0.1314208,0.002985276
257,186.856,-69.1703,-33.6145,-76.8548,-55.1474,-44.8933,-15.3039,31.8361,-56.5544,-99.6293,-3.62748,-40.3182,-19.2531,-44.5583,-9.26921,0.883171,257,257.0,0.2731298,0.06455745,-0.03512171,0.09967917,0.02359886,257.0,0.2474531,0.05848846,-0.03787534,0.0963638,0.02138035,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2731298,0.06455745,0.02359886
258,-13.1437,30.8297,66.3855,48.1452,19.8526,5.1067,19.6961,-118.164,43.4456,50.3707,46.3725,39.6818,-144.253,5.44165,40.7308,-0.116829,258,258.0,0.3118545,0.07743347,-0.05376237,0.1311958,0.05376139,258.0,0.3380101,0.08392789,-0.05759879,0.1415267,0.05827041,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.3118545,0.07743347,0.05376139
